x,y,z,ESP,MHP
-7.427,20.768,8.798,-16.338928849320695,0.06880314791586445
-6.813,15.435,8.477,-16.183391320590932,0.09090096118207114
-2.331,14.786,8.766,-16.9054548137645,0.06733041168162143
-2.146,14.57,6.031,-16.995268843514754,0.044375345642316905
-6.998,15.219,6.321,-15.746841741880829,0.09423686893672487
-7.489,20.84,6.063,-16.149460961913636,0.08634950984427256
-2.515,20.48,6.224,-16.4502829074675,0.08491811625436882
-4.058,20.297,10.003,-16.390576843470495,0.06550797997920246
-5.639,20.297,10.003,-15.920639370732932,0.07098640481346195
-5.789,14.702,10.486,-14.179511392741958,0.1415036707808969
-3.929,14.771,10.417,-14.838452849652366,0.13876261429122755
-4.015,15.047,4.753,-16.757780841887534,0.06485279202945564
-5.789,14.702,4.408,-15.89235990122543,0.0744129801775351
-5.703,20.504,4.684,-16.624328457284033,0.1184000848639242
-4.079,20.228,4.96,-16.347529666220634,0.10042612172948304
-3.203,20.611,9.512,-16.675922653423093,0.07242477015009027
-6.367,20.39,9.353,-15.834492126744887,0.06223816388044422
-6.494,14.871,9.512,-15.653865764556844,0.11954933969873593
-3.161,14.797,9.565,-16.409432410480477,0.08613397745980762
-3.119,14.724,5.276,-16.875255916822216,0.0604250663375539
-6.704,14.503,5.117,-15.403282705204177,0.08391176989013352
-6.578,20.758,5.276,-16.468584962435923,0.0791289119812411
-3.077,20.832,5.223,-16.772161140397962,0.08559842374160166
-3.658,20.407,9.719,-16.466354689425835,0.06548064279262573
-6.007,20.335,9.658,-15.791135035780716,0.064797678782834
-6.232,14.642,10.087,-14.858909093147018,0.14110190585566917
-3.497,14.714,10.026,-15.842007998444771,0.10924602131211535
-3.561,14.858,4.991,-16.8029840587761,0.06423212257939728
-6.264,14.57,4.745,-15.619717373537206,0.07477641771848874
-6.135,20.624,4.991,-16.658999642743876,0.09156351898387882
-3.497,20.768,4.868,-16.72833836931687,0.10105355271891775
-3.271,20.107,9.813,-16.54398895306929,0.08335449763342953
-6.341,19.98,9.686,-15.966801611074434,0.07064429053677025
-6.639,15.055,10.133,-14.802694567835466,0.14422522047746883
-3.313,15.438,9.75,-15.995761225664928,0.09201641847559736
-3.313,15.438,5.144,-16.458909974548025,0.06441354475999722
-6.725,14.927,4.633,-14.689119162595011,0.09282085110246538
-6.426,20.107,5.08,-16.540457694711357,0.079110417480534
-3.1,20.363,4.825,-16.537770576178193,0.11145113064779148
-2.927,20.24,10.902,-16.980865147653923,0.1161014577856985
-6.198,19.436,9.802,-16.175429504362164,0.06712592334925402
-6.578,15.57,10.464,-14.316620524318544,0.16004257374717495
-3.456,15.993,9.876,-15.7387724462208,0.09680879010358645
-3.33,15.834,4.798,-16.418495135654723,0.07042273609608647
-6.747,15.358,4.135,-14.133224358795907,0.09762663449987005
-6.451,19.753,4.65,-16.735256123414896,0.08947070294199294
-3.203,19.806,4.577,-16.211413662781467,0.13695162926500276
-3.285,20.586,10.815,-17.06344180007973,0.09079279497483043
-5.942,19.829,9.897,-16.00952680185278,0.067906617093869
-6.264,15.039,10.618,-13.881156229889601,0.1509278770385057
-3.69,15.53,10.041,-15.416469786935817,0.11615113439253157
-3.722,15.592,4.925,-16.50288011278036,0.06322881004457895
-6.264,15.039,4.276,-15.041201404093021,0.0860302306714214
-6.039,20.013,4.78,-16.57559288000479,0.09873431634980297
-3.658,20.013,4.78,-16.313327275534135,0.11434913515246872
-2.016,18.617,10.279,-16.232313933616627,0.1986723732545032
-6.782,18.339,9.381,-16.020119122674224,0.11825851837343934
-7.128,17.036,9.726,-15.176924846622846,0.21796225376404563
-2.638,17.057,9.657,-16.31388961880676,0.07800457684747991
-2.431,16.993,5.029,-15.214645664354475,0.11118231470824702
-7.888,16.801,4.408,-13.4993746861598,0.1574120418509419
-7.404,18.532,4.891,-16.010969503395362,0.0914284783048045
-2.154,18.574,4.753,-14.785502068892605,0.18325228421219375
-2.422,19.715,10.925,-16.71303317134167,0.15981281920622342
-6.49,19.049,9.728,-16.347197578383618,0.07666178846128249
-6.914,16.096,10.317,-14.726303669161414,0.20096823469816516
-3.048,16.307,9.949,-16.082461108077556,0.08660511584913322
-3.154,16.391,5.092,-16.057215136579757,0.0661027170383522
-7.232,15.843,4.135,-13.442186801938735,0.11257563640904843
-6.808,19.302,4.724,-16.581334701420438,0.07746665820628226
-2.73,19.428,4.503,-15.830259190168551,0.16721773025843087
-1.986,19.199,10.847,-16.35913944708065,0.21140591945399442
-6.629,18.674,9.537,-16.208376266635838,0.0959112514090652
-6.936,16.647,9.897,-14.96994142522901,0.21184873082176814
-2.883,16.711,9.753,-16.191144433432402,0.07792989910887885
-2.945,16.743,5.213,-15.776032972560605,0.07397537326602213
-7.612,16.293,4.204,-13.216518230932929,0.133781092574794
-7.059,18.899,4.852,-16.309791134573356,0.07881485665229324
-2.454,18.996,4.636,-15.294673666026792,0.1815602919829663
-1.852,19.741,10.43,-16.503893079037347,0.20173516241498535
-6.639,18.935,9.238,-16.14643730453485,0.09009981564131758
-7.087,16.249,9.686,-15.407522217316597,0.17516765787696803
-2.546,16.206,9.75,-16.5415567220465,0.06708739981149389
-2.738,16.334,5.336,-15.68911157292793,0.07896932085463962
-7.727,15.822,4.569,-13.074887498635478,0.14477530878673137
-7.343,19.404,4.953,-16.666587720215414,0.07049012586837505
-2.162,19.532,4.761,-15.818950737962076,0.14856697944816963
-2.052,19.344,9.459,-16.446762443575103,0.14194602341256446
-7.056,19.006,9.036,-16.135208806409985,0.11548020694030983
-7.35,16.307,9.248,-15.809135671638636,0.15364477860060416
-2.052,16.138,9.459,-16.635603209533798,0.06843927435661898
-1.905,16.054,5.329,-14.644045305312405,0.12200574926864971
-8.086,15.885,5.117,-13.213542322408983,0.18730840662524878
-7.792,19.428,5.329,-16.63147020190003,0.08433961329499778
-1.757,19.513,5.223,-15.543210789541504,0.12628001078850767
-1.438,19.2,10.297,-16.101783340485,0.2543175452984696
-7.01,18.706,9.289,-16.15948874114759,0.12366612463453475
-7.299,16.647,9.535,-15.54242237803155,0.19168872252645397
-2.326,16.615,9.596,-16.545246876329646,0.0649312943052717
-2.398,16.647,5.359,-15.190378706063758,0.09991054069324556
-8.019,16.325,4.745,-13.274521213615976,0.16054205932122273
-7.659,18.996,5.052,-16.455742476001447,0.08149925774860003
-1.821,19.092,4.868,-15.124024538238928,0.15494121394918853
-2.853,20.135,9.442,-16.606428996121156,0.09100604043837793
-6.789,20.07,9.388,-16.148085433474684,0.0782821510247727
-6.843,15.347,9.442,-15.604966339922118,0.12783335193023385
-2.746,15.218,9.55,-16.556520930976973,0.08383732784541859
-2.638,15.088,5.236,-16.479517386376397,0.06966547126171652
-7.167,14.959,5.129,-14.39048255115362,0.12144537984197416
-7.005,20.329,5.29,-16.408914893539592,0.0785171813161008
-2.692,20.329,5.29,-16.37115908675368,0.0996332253726934
-2.359,20.302,10.468,-16.86812713754788,0.15138053720642564
-6.466,19.358,9.388,-16.162686115496662,0.07486371712573825
-6.951,15.638,9.97,-15.212904138307191,0.15453348698590816
-3.015,15.908,9.647,-16.204529574706324,0.07725856328609187
-2.907,15.8,5.118,-16.113881504397018,0.07475308994965331
-7.167,15.423,4.665,-13.935104755294109,0.11553875998739851
-6.951,19.844,4.924,-16.70570628100775,0.07256004970917906
-2.638,19.951,4.794,-16.232253207188197,0.12898171761235216
-2.454,19.736,9.442,-16.548451126215358,0.11431921120448213
-6.854,19.412,9.118,-16.178360594637255,0.09233826303922577
-6.983,15.962,9.226,-15.68891939164881,0.1307167531593289
-2.39,15.692,9.496,-16.659808729938824,0.07385052672248488
-2.26,15.584,5.29,-15.638375536107329,0.0884561821223375
-7.63,15.423,5.129,-13.591379565905193,0.16386734251638874
-7.436,19.898,5.29,-16.583937797043653,0.07885850587544618
-2.196,19.951,5.236,-16.034046923427283,0.1165645271152836
-6.407,17.26,9.897,-15.127417522695898,0.16904880653977328
-6.15,17.265,10.044,-15.069474643023055,0.15912900637333546
-5.868,17.271,10.167,-15.026842218207214,0.14964846431591183
-5.933,18.85,10.065,-16.21071072908284,0.06778327120826166
-7.083,17.565,9.506,-15.565376549667535,0.18156561958747375
-5.612,17.258,10.457,-14.795930744926892,0.1609444822166083
-7.24,19.3,8.98,-16.169174368447358,0.12181653374285971
-6.601,19.682,9.361,-16.141556508941765,0.076452950112752
-7.381,19.088,8.956,-16.106216057840992,0.14072176594339145
-6.97,19.696,9.029,-16.178944845511534,0.09126133125982028
-6.795,19.709,9.226,-16.177000780963876,0.08385507528380401
-6.403,19.669,9.537,-16.10748702094216,0.07077840895888335
-8.115,17.254,6.936,-15.731171763017288,0.13985788888774242
-6.993,15.216,6.725,-16.099383232357248,0.08348453397427488
-7.966,16.901,6.583,-15.501752076397176,0.13167323114081353
-5.001,17.237,10.747,-14.482997399664065,0.17998103015045439
-4.672,17.893,10.781,-15.153824892433109,0.15466402274814944
-2.323,17.019,9.591,-16.50166222578816,0.07313125895698733
-3.242,16.113,4.945,-16.243976536493925,0.06650886924343986
-2.454,18.103,5.074,-15.115091500642786,0.13267745698383626
-5.004,18.885,10.584,-16.09261837748675,0.09337344177078542
-3.03,16.095,5.105,-16.076218446725054,0.07068034459803568
-3.664,16.86,4.449,-16.453502873570827,0.05550695053639104
-2.596,16.04,5.394,-15.67616314374077,0.08111554300560846
-2.618,18.485,4.868,-15.262472984651584,0.15145657120655842
-6.913,15.854,9.534,-15.483164628703857,0.1425043832462826
-3.628,18.648,4.359,-16.034817028652547,0.13980380119223956
-5.713,16.851,10.657,-14.231370433367243,0.1921659432010896
-7.185,15.575,6.143,-15.382774300074985,0.10575744629554992
-3.983,16.851,4.237,-16.487824874858347,0.0589567409642775
-6.394,16.829,10.385,-14.341765342856856,0.2202564498620333
-2.534,18.307,4.962,-15.184574381175176,0.1430255438131816
-6.913,15.654,9.334,-15.634654135888585,0.12862646390241378
-6.069,16.834,10.535,-14.308518067808993,0.2018571655399738
-2.432,16.257,5.412,-15.379818808410466,0.09147884559326518
-6.901,15.489,9.148,-15.78590668897493,0.1189496328367716
-2.907,15.595,9.571,-16.353031301820927,0.07774967460534914
-8.172,17.575,8.658,-16.00621142633741,0.20596242772465922
-7.502,20.035,8.212,-16.156097865460104,0.08711656606975737
-8.068,16.818,6.152,-15.055773527222435,0.14977966076422133
-6.55,15.092,9.17,-15.878173618461219,0.1081326475174181
-3.584,16.452,10.494,-15.143959792161477,0.14736055399472767
-3.592,16.808,10.624,-15.067271747748693,0.16287074196208
-8.395,17.573,6.909,-15.70293087214089,0.16216518252337198
-7.938,16.456,6.143,-15.02995416258719,0.14237412474978683
-8.238,17.222,6.561,-15.420512869611555,0.15669327343465367
-8.431,17.574,7.633,-16.042493024543745,0.16830555827167396
-2.085,16.6,5.459,-14.763755992001366,0.11404913177938453
-4.679,18.629,3.971,-16.178493063441348,0.1580741042626973
-7.594,19.753,8.59,-16.23240117043594,0.11445676856982775
-5.377,16.845,10.885,-13.91255461591388,0.20616931686971116
-2.729,18.701,4.776,-15.390311252748429,0.15752088104404263
-3.011,17.941,10.469,-15.807249326814558,0.16066019225641298
-8.167,18.991,8.015,-16.215371388933665,0.13823428039342012
-2.702,15.8,9.571,-16.46029234205105,0.07260373954924303
-8.431,17.574,7.261,-15.88055299358555,0.16481822305486993
-7.741,19.947,7.628,-16.223023498587114,0.08353223943503982
-8.201,17.562,8.866,-15.934901873458655,0.22648544025119788
-2.175,17.949,4.982,-14.76532066754966,0.14868532362364856
-4.296,17.913,11.092,-15.007032709484687,0.18502487994176975
-1.526,17.946,9.044,-16.344173315323516,0.11838381930737989
-1.777,18.339,9.406,-16.350734140313687,0.143661274711118
-2.616,15.719,5.231,-15.905428053429336,0.08115129359889303
-6.726,16.387,10.258,-14.537156488455132,0.21511274298068836
-6.892,14.901,6.275,-15.887146932291175,0.09250759063638896
-6.925,16.371,10.107,-14.828254718719347,0.21297364244586203
-7.855,19.793,7.628,-16.277676470250576,0.08945529824414249
-8.045,19.484,7.626,-16.327427567365156,0.10189023431935613
-7.66,19.986,8.014,-16.195216372816574,0.08905856105995334
-7.571,15.992,5.676,-14.579648727944116,0.13876461797532813
-3.642,15.23,9.942,-15.607952003810238,0.10856626272587265
-4.051,15.355,4.68,-16.62951022646628,0.06719516838620201
-3.029,15.328,9.65,-16.298065374372,0.08574150495040107
-2.826,15.509,5.231,-16.207217238942448,0.07227998504651438
-8.119,19.333,7.625,-16.327478716485842,0.10810622317677217
-7.359,18.948,4.952,-16.379400605747403,0.07761482586450272
-7.0,16.172,10.001,-15.10997925190824,0.1905590635765072
-3.029,15.328,5.244,-16.419995727892726,0.06635043361872502
-3.603,17.367,10.852,-14.970400361153654,0.19477536143416216
-8.283,17.575,8.497,-16.05158491631354,0.20317524209863996
-3.658,15.261,4.988,-16.619344683586455,0.06356689802380136
-8.421,17.566,8.359,-16.084662275573947,0.20487919539041397
-7.398,15.763,5.657,-14.654984867163016,0.13180349574849942
-2.304,18.339,4.913,-14.937276781277351,0.15854943400685223
-8.494,17.569,8.0,-16.118673244043684,0.1869232984271889
-4.052,20.11,4.666,-16.343600865098125,0.11810159348325593
-7.019,15.943,9.828,-15.33524271839369,0.16497282461186402
-5.023,16.829,11.019,-13.747119876686085,0.21507612246282787
-6.489,16.414,10.415,-14.293975631392431,0.2118107866551961
-3.275,17.946,10.725,-15.512796640165284,0.18244408749502233
-2.188,16.371,5.37,-14.974906485257815,0.11002093640827786
-7.946,19.648,7.626,-16.308386564022076,0.095043206139431
-3.868,15.319,4.839,-16.627059814266516,0.06482390213139096
-6.461,14.528,6.861,-16.55093519146612,0.07284515208400753
-6.64,20.501,9.223,-15.938651744707323,0.06267460418059395
-8.201,19.16,7.625,-16.31625091839387,0.1157031342763708
-4.273,18.297,11.152,-15.434128196398103,0.16746199069543316
-2.1,17.741,4.976,-14.653747073610209,0.14829329287811924
-3.628,19.871,4.495,-16.270697335337744,0.1345140784064989
-6.087,20.318,4.886,-16.62230580011566,0.09535250516331538
-2.143,18.135,4.965,-14.742969009783948,0.15540178379584182
-6.878,20.377,9.261,-16.1730111476688,0.0717054446983598
-6.699,15.265,9.724,-15.334207330791024,0.13304824633763576
-6.982,15.008,6.04,-15.554108868416286,0.10213575704329439
-6.716,20.218,5.185,-16.501333163456003,0.07603348247447361
-3.492,19.117,4.186,-15.971202301482077,0.17008088817434097
-8.517,17.561,6.51,-15.445201566912612,0.17458315708708017
-6.424,20.699,9.217,-15.693873272979044,0.05611365284483015
-2.573,19.817,9.738,-16.56871871918419,0.11964678893424324
-2.25,16.047,5.361,-15.24271559264167,0.09989520374424948
-3.609,20.318,4.886,-16.445125806770967,0.10544946057802042
-1.982,17.554,5.045,-14.472072028523145,0.1480087368255403
-6.233,20.685,9.394,-15.64038492528572,0.05821517425363852
-2.981,20.003,9.924,-16.59803306780661,0.10049469365396085
-6.208,14.652,9.176,-16.071383070051578,0.09719402429164956
-5.259,20.448,10.138,-16.055014810579298,0.0710330195426513
-3.237,15.118,9.657,-16.185930446765838,0.08919969052517511
-5.85,20.615,9.707,-15.674084969795262,0.06414018720107095
-7.091,15.086,5.814,-15.175391892537748,0.11456774616514433
-1.448,19.089,6.452,-15.303687568168758,0.10665084631094196
-4.03,20.596,9.88,-16.382057470426826,0.05957668937216155
-4.255,15.406,4.519,-16.597736756470987,0.06999967713213273
-7.326,15.479,5.58,-14.587479033830267,0.13423492655052788
-3.82,20.426,4.975,-16.447698095612072,0.09928247168981452
-8.54,17.574,7.447,-15.95518237480768,0.17547803668132314
-2.773,20.016,9.738,-16.617329562649765,0.10608625715163061
-7.742,20.005,7.841,-16.21805374611951,0.08710122411958458
-7.091,20.396,9.079,-16.287286679910395,0.0751909441272479
-3.846,15.481,10.322,-14.91360799406002,0.14347046045018913
-8.522,17.573,7.083,-15.761669976105143,0.17416050776294575
-5.666,20.596,9.88,-15.760942601492149,0.06788770591662682
-8.348,17.162,6.109,-15.015674119527972,0.1704124763148496
-7.11,15.264,5.58,-14.867890654252891,0.11796607001944151
-4.651,17.377,11.119,-14.209638251829846,0.21444310650695408
-3.437,15.148,9.826,-15.905108994073647,0.09943872904195758
-6.052,20.657,9.546,-15.629470636952465,0.060935031214681246
-3.237,15.118,5.236,-16.607713029447908,0.062375799187803144
-6.205,14.479,8.823,-16.46697832538878,0.0840818089793997
-2.372,19.591,9.724,-16.501314042605866,0.13349391472955108
-6.554,14.506,6.446,-16.401939726030612,0.07660135436154966
-3.842,15.254,10.126,-15.224707742062858,0.12393755167701058
-7.831,16.142,5.633,-14.353014997337812,0.15601619130998587
-6.186,18.32,3.947,-15.896377766584056,0.1420494887374223
-6.882,14.702,6.442,-16.12704897885088,0.09070778192034819
-3.216,19.983,10.102,-16.576207207418804,0.09451813708877713
-4.27,18.667,11.078,-15.833379953460298,0.14296904203184949
-6.481,20.396,5.205,-16.49382879544678,0.07813109139386608
-3.628,20.693,9.577,-16.491764131000735,0.05967165287251857
-2.147,18.355,9.962,-16.32478367516393,0.15801467760484672
-3.437,15.148,5.068,-16.63399649141872,0.06460657941227713
-5.259,20.448,4.756,-16.463173302387542,0.11474118798262828
-3.879,15.716,10.441,-14.733133345601217,0.15479690211170805
-6.746,20.685,5.539,-16.283180111668855,0.07429288018118099
-1.19,19.05,7.653,-15.9528097131843,0.1048075418215782
-3.82,20.691,9.767,-16.45301856464113,0.059099149937169984
-2.139,19.417,9.764,-16.444496808025647,0.15332365220537783
-4.219,20.978,5.381,-16.404293045805854,0.08266389121377479
-5.422,18.71,3.723,-16.107473528800806,0.17794853900177388
-5.067,20.595,4.811,-16.459888776827135,0.11137832149458123
-2.188,15.299,8.895,-16.71360102241659,0.07129020540632722
-7.632,15.887,5.466,-14.216488566874219,0.15080370939038346
-2.124,19.852,5.54,-15.945231340234177,0.10932428302419053
-5.996,18.316,3.823,-15.953016029539306,0.15161508401931562
-3.817,20.859,5.36,-16.515597430636056,0.081252459091717
-4.848,18.677,3.769,-16.125211013891988,0.1816355052457992
-7.721,20.216,8.048,-16.202789792113656,0.08667199518995314
-5.462,20.565,10.053,-15.906056426102786,0.07115492522423628
-5.053,18.488,3.732,-16.159890351849292,0.17295836640486367
-2.466,18.371,10.459,-16.15022975622774,0.17715869331377715
-2.234,18.376,10.259,-16.268558535394675,0.17475153372455624
-8.574,18.691,8.04,-16.231552451270638,0.16808004406365568
-5.064,15.72,4.128,-16.051277820572324,0.07914694502986257
-7.476,20.385,8.718,-16.335242079606402,0.08518840211736545
-4.234,20.565,10.053,-16.366279140427924,0.06158728623243724
-2.406,15.08,8.895,-16.749217489975592,0.06914185978643989
-6.774,15.378,10.02,-15.033000736061746,0.14509072688442987
-8.018,16.345,5.673,-14.361066681250783,0.1634315405743138
-1.73,16.709,5.36,-14.059340316901853,0.14441489842672742
-4.27,18.118,11.179,-15.207376447002561,0.18033718380838049
-7.512,20.416,6.16,-16.294560694404005,0.07943042062966436
-8.618,18.684,7.652,-16.297878399036904,0.14905192752148488
-3.798,20.677,5.12,-16.523759638124865,0.09108926983478927
-4.663,19.068,3.794,-16.060308859767957,0.19340567398406755
-1.416,18.364,9.172,-16.333531564340614,0.15220324014216297
-3.539,17.947,11.105,-15.168810553834817,0.212347347808369
-5.849,16.338,10.935,-13.590996184780904,0.20544468623414758
-3.379,20.188,4.802,-16.4113720579893,0.11336807947754132
-4.254,19.114,3.855,-16.070657141603203,0.18932961229610332
-5.818,18.314,3.723,-16.01826764481365,0.15936748539995796
-5.045,20.389,10.292,-16.220508879561677,0.07304258509625482
-1.776,19.584,5.809,-15.65747261678625,0.11062068068151296
-5.043,19.776,4.136,-16.261644108833423,0.1615193668057578
-2.174,19.028,4.783,-15.225564040890596,0.16863841242651145
-3.847,19.143,3.959,-16.067679437355675,0.18115565934597191
-1.941,19.612,5.56,-15.709091022447268,0.11339066182676563
-6.746,15.833,10.391,-14.553768481915602,0.17621843198442555
-3.867,16.739,11.076,-14.259532552951978,0.21360114478440514
-2.547,20.465,5.772,-16.405339374668596,0.09101266340929944
-8.621,17.569,7.82,-16.087996088890495,0.18986625791709608
-2.307,20.061,5.532,-16.11696303299291,0.1045513307273835
-7.29,20.402,8.895,-16.33247756363118,0.07977056338918387
-8.618,18.684,7.242,-16.308533248132,0.13536091011940418
-3.494,21.336,6.832,-16.09011687982521,0.07147497742058893
-1.858,17.337,5.145,-14.251018846105623,0.14910725870543656
-5.066,20.841,5.105,-16.423911619458593,0.09430984534886916
-5.842,17.153,3.627,-15.791726238980612,0.10748560707803767
-4.43,21.072,5.376,-16.360015855329873,0.08440807659439672
-5.264,19.468,3.924,-16.202102370899865,0.1776954703006735
-6.935,17.941,4.051,-15.323339911475149,0.13871532000261458
-2.045,14.938,6.095,-16.39766659950095,0.05011409462834228
-1.415,19.169,8.895,-16.42579918884651,0.14827255701016143
-7.339,15.476,4.956,-13.937032723676602,0.1315519739308716
-7.324,15.713,4.745,-13.829935226489019,0.12426240594744618
-5.72,20.779,4.853,-16.68011637920926,0.10629779846458777
-1.271,16.303,8.474,-15.979770311627288,0.07744176916712225
-8.615,18.894,7.236,-16.401169406065268,0.1267230477486796
-8.193,19.779,7.536,-16.444003580297327,0.09678372164719104
-7.668,20.358,8.507,-16.314664557204853,0.09012320507576524
-5.458,19.149,3.763,-16.154552996044416,0.18550234929995885
-7.263,17.943,4.275,-15.237954201368659,0.13260286857928377
-1.904,14.796,6.999,-16.527689326149734,0.048187599048668345
-2.4,19.742,4.777,-16.047704449012404,0.13908366095818037
-6.876,15.039,4.972,-14.697146423892768,0.1004942812362743
-7.339,15.25,5.182,-14.115180079601824,0.138219675315919
-5.458,16.333,11.131,-13.251105512087987,0.21325584337059583
-3.549,14.6,5.175,-16.96971601475317,0.05812126664520427
-7.04,14.91,5.471,-14.949020406839285,0.11266161536841822
-3.988,14.738,4.888,-16.906835829129584,0.05983468140752651
-2.211,15.319,5.473,-15.94522192620537,0.07284011774095776
-7.793,17.293,4.503,-14.182778690267574,0.1557908644374983
-7.793,20.685,6.999,-16.124323462940993,0.07916956121665679
-7.651,16.389,4.644,-13.673866360008708,0.13775174151005598
-2.4,15.071,5.446,-16.42613635225047,0.06427922308851874
-5.455,19.321,3.884,-16.20837594159795,0.17650865547046227
-8.251,16.708,5.634,-14.37455561705156,0.17190700162508366
-7.879,20.204,7.761,-16.257204464939143,0.08604652658517406
-6.149,14.608,9.731,-15.436017671882512,0.12110156259486113
-3.429,21.32,8.494,-16.158744065370787,0.05069757808597851
-3.4,21.217,5.983,-16.587248553267226,0.06796917190295275
-6.148,20.882,5.175,-16.63899043535735,0.08299604459602612
-4.652,20.995,5.226,-16.38383915297773,0.09000062231818559
-7.975,20.099,7.537,-16.330531140834964,0.08593638810695414
-3.977,15.136,10.475,-14.566060427765187,0.1553492724659697
-7.626,20.339,8.278,-16.194818817596524,0.08485803779972134
-1.845,18.601,4.888,-14.617269934635733,0.16790128568082707
-3.505,21.493,7.658,-15.713186784085218,0.06798988409996165
-4.411,14.861,4.578,-16.824366943135004,0.06319585893706425
-8.74,17.658,7.54,-15.978886314203978,0.19272211478650017
-7.219,15.251,5.381,-14.510209884272967,0.1285850583574707
-6.602,20.835,9.192,-15.733856326265094,0.05454406253262252
-3.047,20.994,5.996,-16.635426342146353,0.07264295844475324
-4.442,19.115,3.772,-16.04186893805261,0.198771750267742
-6.2,14.938,10.25,-14.526161222733348,0.14060379201139933
-7.793,20.685,7.895,-16.058287364961437,0.0800479812682832
-6.876,15.266,4.745,-14.456520348950217,0.10061366094069239
-5.885,16.719,3.678,-15.47906736562533,0.09345442836331123
-1.597,19.173,9.266,-16.411445844996905,0.16235544952188555
-6.846,15.743,4.356,-14.193777785540878,0.09852576495017071
-1.027,18.716,6.839,-14.913518784079482,0.12093611497606975
-3.87,16.944,11.184,-14.225808419842473,0.22550237196947592
-8.73,17.658,7.148,-15.778590484612373,0.1913109834612771
-6.238,14.054,6.817,-16.886347494865177,0.06815025465791781
-4.401,14.796,10.391,-14.660797660234781,0.12876727464987453
-1.617,16.907,5.343,-13.840554076005795,0.15092221523503438
-4.642,17.154,11.439,-13.439396266678834,0.2569632532417878
-7.113,15.25,4.956,-14.27776559441888,0.11612766075106627
-5.043,19.627,3.988,-16.2078648294516,0.1744986724431416
-4.262,17.741,11.298,-14.636183718457957,0.21252266498700476
-2.884,20.58,5.256,-16.572633968797046,0.09245081635638765
-6.738,20.891,5.767,-16.14483150932929,0.07016316388197082
-2.958,14.591,9.127,-16.762826244603588,0.07155510396580084
-1.75,19.199,9.497,-16.393243505272416,0.1676690963708194
-6.238,14.054,8.077,-17.013919187090842,0.06910361100951236
-7.55,15.713,4.972,-13.710370228153764,0.14454332672351064
-1.596,19.543,5.996,-15.594967738726815,0.11171544810279435
-6.793,14.724,5.491,-15.419445593450753,0.0926978102471364
-1.767,16.514,5.409,-14.207418073348364,0.13600838129463327
-4.465,17.534,11.318,-14.227736628667135,0.22652965314697412
-6.566,14.963,9.823,-15.246894818766647,0.1333892657830779
-8.74,17.658,7.354,-15.889545013882628,0.19171386286093017
-1.904,14.796,7.895,-16.78828442864664,0.05378282316087425
-1.415,19.169,5.999,-15.065702541817634,0.11970753683914122
-6.192,13.989,7.658,-17.018702632056513,0.06734093332414688
-8.681,17.657,6.768,-15.588989248096992,0.18712120498050702
-2.179,19.742,4.999,-15.952336723255407,0.12905196120439397
-2.009,15.55,5.483,-15.405774613122755,0.08559682308188678
-2.877,20.795,5.47,-16.673888610612618,0.08330747916064317
-8.712,17.657,6.972,-15.68512070227972,0.1902645403881491
-1.126,18.748,8.474,-16.122608205673853,0.14102953036901938
-3.796,15.035,10.145,-15.287181811128976,0.1234310732463464
-5.045,19.962,4.193,-16.309559592563442,0.15817527117413235
-5.296,14.796,10.391,-14.411227216299942,0.1273433205601997
-2.871,14.687,5.475,-16.946521250410147,0.05582949683868536
-4.014,20.972,5.343,-16.485185897713137,0.08296320810252605
-5.296,14.796,4.503,-16.351443580946885,0.06548827215579155
-8.663,17.561,6.681,-15.47223673865074,0.19098311267530568
-6.2,14.938,4.644,-15.399206148662671,0.07696050497254177
-1.831,15.785,5.502,-14.87812108437615,0.10053942214784443
-1.126,18.748,6.42,-14.666928201987176,0.12392949314296456
-0.946,18.724,7.042,-15.037517753930224,0.1229075706586292
-1.636,16.225,5.319,-13.982742581828091,0.1448410400833726
-3.427,21.433,8.285,-15.992523187748807,0.05395339647720061
-1.594,19.088,5.089,-14.936485590760936,0.13833204302827196
-7.876,20.256,7.96,-16.260254308575885,0.08897203792479991
-4.202,14.772,4.707,-16.897461901035854,0.06149463812580566
-6.212,15.352,4.157,-14.941339043129142,0.08648949034111021
-6.212,15.352,10.737,-13.726602281956719,0.1556345753314679
-8.22,16.48,5.602,-14.20353909683844,0.17597603861127958
-3.127,14.514,9.384,-16.665052640208632,0.07860155680650699
-3.333,14.529,9.575,-16.474979430848773,0.08386737341346356
-7.125,17.943,4.111,-15.242590908164006,0.13923649994785578
-3.75,14.604,4.978,-16.973516107692717,0.06030120761399138
-3.934,14.56,10.173,-15.42955940311439,0.11168368192774646
-3.106,14.477,5.484,-17.117759712596268,0.05366812022375528
-3.651,20.95,5.215,-16.66712749026575,0.0850748821494565
-5.044,16.346,11.287,-13.04122441173641,0.2242356787656251
-6.95,20.916,5.953,-16.02117004495527,0.07205254496492279
-5.762,15.014,4.266,-15.694393702170917,0.07832534513786336
-2.747,14.565,8.941,-16.880393687057165,0.06801992502773443
-5.762,14.56,4.72,-16.141953622191753,0.0658944628510384
-8.029,16.827,4.72,-13.689960534850165,0.16084164736854004
-8.694,19.118,7.231,-16.534323493362855,0.12064676026580366
-1.621,16.02,5.51,-14.311464023885367,0.11785733000065847
-6.914,15.443,4.474,-14.161885526628346,0.10172055135983758
